Grid, Scenario, Case, Run#, n_cars, delay_times_mean, delay_times_std, travel_times_mean, travel_times_std, prop_delays_mean, prop_delays_std,
unknown_grid, unknown_scenario, unknown_run#, case1, 5220, 0.8289272030651341, 2.131421197316735, 36.27049808429119, 12.069657791980417, 0.026147318007662835, 0.09220625899464613,  
unknown_grid, unknown_scenario, unknown_run#, case4, 2520, 0.004365079365079365, 0.06592439189871926, 36.56984126984127, 12.430213254892545, 0.00010396825396825397, 0.0016427764338736424,  
unknown_grid, unknown_scenario, unknown_run#, case5, 2520, 0.00753968253968254, 0.08650338563827051, 36.44880952380952, 12.24999832245812, 0.00017976190476190476, 0.00221516847483032,  
unknown_grid, unknown_scenario, unknown_run#, case2, 2520, 0.00753968253968254, 0.08650338563827051, 36.430952380952384, 12.223318622231428, 0.0001861111111111111, 0.002268986373308023,  
unknown_grid, unknown_scenario, unknown_run#, case3, 2520, 0.003968253968253968, 0.06286896634029705, 37.31190476190476, 12.808585334713744, 8.492063492063491e-05, 0.0013786678329826892,  
unknown_grid, unknown_scenario, unknown_run#, case0, 2520, 0.00753968253968254, 0.08650338563827051, 36.430952380952384, 12.223318622231428, 0.0001861111111111111, 0.002268986373308023,  
unknown_grid, unknown_scenario, unknown_run#, case1, 2520, 0.00753968253968254, 0.08650338563827051, 36.430952380952384, 12.223318622231428, 0.0001861111111111111, 0.002268986373308023,  
unknown_grid, unknown_scenario, unknown_run#, nyc_normal_case0, 5220, 0.0839080459770115, 0.35103794531935745, 36.46091954022989, 12.265181597278366, 0.002013409961685824, 0.008558756369612558,  
unknown_grid, unknown_scenario, unknown_run#, nyc_normal_case1, 5220, 0.07509578544061303, 0.3151848123259349, 36.58065134099617, 12.316134682688196, 0.0018693486590038312, 0.008106155078116106,  
unknown_grid, unknown_scenario, unknown_run#, nyc_normal_case2, 5220, 0.05057471264367816, 0.24078745172546334, 36.35287356321839, 12.202490221454939, 0.001289272030651341, 0.007326292325602056,  
unknown_grid, unknown_scenario, unknown_run#, nyc_normal_case3, 5220, 0.035440613026819924, 0.1959569732417714, 40.704597701149424, 15.396872907712135, 0.0007459770114942529, 0.004374542461400731,  
unknown_grid, unknown_scenario, unknown_run#, nyc_normal_case4, 5220, 0.04578544061302682, 0.2332747380012607, 37.63639846743295, 14.107970929015412, 0.0010419540229885057, 0.005599599945839137,  
unknown_grid, unknown_scenario, unknown_run#, nyc_normal_case5, 5220, 0.0421455938697318, 0.2182865920611925, 36.734674329501914, 12.70569851296527, 0.0009120689655172414, 0.004921464435965933,  
unknown_grid, unknown_scenario, unknown_run#, case4, 7860, 0.0984732824427481, 0.34907760669344506, 38.2293893129771, 14.826980989935757, 0.002364758269720102, 0.008926311551736569,  
unknown_grid, unknown_scenario, unknown_run#, case5, 7860, 0.16348600508905853, 0.5118097018655814, 37.48422391857506, 14.560704917880374, 0.0034718829516539444, 0.010995816843579495,  
unknown_grid, unknown_scenario, unknown_run#, case2, 7860, 0.1597964376590331, 0.4907925348372169, 36.33765903307888, 12.160628985330325, 0.004005343511450382, 0.012789635671401697,  
unknown_grid, unknown_scenario, unknown_run#, case3, 7860, 0.1237913486005089, 0.3934176955630628, 42.84376590330789, 17.708008224631623, 0.002564503816793893, 0.008693013606802396,  
unknown_grid, unknown_scenario, unknown_run#, case0, 7860, 0.15585241730279897, 0.4780261564069161, 36.32099236641221, 12.074562331768325, 0.003924681933842239, 0.012552695095513173,  
